@relation dataset

@attribute realvaluedinputfeature_1 real
@attribute realvaluedinputfeature_2 real
@attribute realvaluedinputfeature_3 real
@attribute realvaluedinputfeature_4 real
@attribute realvaluedinputfeature_5 real
@attribute realvaluedinputfeature_6 real
@attribute realvaluedinputfeature_7 real
@attribute realvaluedinputfeature_8 real
@attribute realvaluedinputfeature_9 real
@attribute realvaluedinputfeature_10 real
@attribute realvaluedinputfeature_11 real
@attribute realvaluedinputfeature_12 real
@attribute realvaluedinputfeature_13 real
@attribute realvaluedinputfeature_14 real
@attribute realvaluedinputfeature_15 real
@attribute realvaluedinputfeature_16 real
@attribute realvaluedinputfeature_17 real
@attribute realvaluedinputfeature_18 real
@attribute realvaluedinputfeature_19 real
@attribute realvaluedinputfeature_20 real
@attribute realvaluedinputfeature_21 real
@attribute realvaluedinputfeature_22 real
@attribute realvaluedinputfeature_23 real
@attribute realvaluedinputfeature_24 real
@attribute realvaluedinputfeature_25 real
@attribute realvaluedinputfeature_26 real
@attribute realvaluedinputfeature_27 real
@attribute realvaluedinputfeature_28 real
@attribute realvaluedinputfeature_29 real
@attribute realvaluedinputfeature_30 real


@data
?,17.18,89.75,?,?,0.05361,?,?,?,?,0.1504,?,1.237,?,?,0.01273,0.01132,0.009155,0.01719,0.001444,14.92,25.34,96.42,?,?,?,?,0.07911,0.2523,0.06609
?,18.89,88.1,558.1,0.1059,0.1147,0.0858,0.05381,0.1806,0.06079,0.2136,?,?,19.29,0.005442,0.01957,0.03304,0.01367,0.01315,0.002464,?,27.2,?,?,?,0.257,?,0.1453,?,?
?,17.46,83.05,508.3,0.08044,?,?,?,0.1574,0.0575,?,?,?,30.57,0.005421,0.03477,0.04545,0.01384,0.01869,?,13.74,?,90.72,?,0.09534,?,0.1901,0.08296,?,?
?,?,?,378.2,?,0.04768,?,?,0.1535,0.06214,?,0.6881,1.263,12.98,?,0.01469,0.0194,?,0.01191,?,12.68,20.35,80.79,496.7,0.112,?,?,0.05556,0.259,0.09158
11.8,?,75.26,431.9,?,?,?,0.01638,?,?,0.3438,?,2.225,25.06,0.005463,?,?,?,?,?,13.45,24.49,86.0,?,?,?,0.1449,?,?,0.08121
?,21.02,124.4,994.0,?,?,?,?,0.2113,?,?,?,3.123,41.51,?,0.03718,?,0.01051,0.01591,?,?,27.78,?,1304.0,0.1873,0.5917,?,0.1964,0.3245,0.1198
?,10.91,?,442.7,?,0.05242,?,?,?,?,?,1.045,?,18.95,?,?,?,0.005832,?,?,?,20.14,?,589.5,?,0.1575,?,0.06876,0.246,?
?,?,84.18,?,?,?,?,0.01883,?,?,?,1.299,?,?,0.003629,?,0.03452,?,?,0.003705,14.13,24.61,96.31,?,?,?,?,0.06608,0.3207,?
?,?,83.18,?,?,?,?,0.0239,0.1735,0.062,0.1458,?,?,?,0.002887,?,0.01613,?,?,?,13.86,?,?,580.9,0.1172,?,?,0.08388,?,0.07834
?,?,?,469.1,0.08682,?,0.02109,0.02054,0.1571,?,?,0.9078,2.602,?,?,0.008491,?,?,0.0297,?,13.18,16.85,84.11,533.1,?,0.06744,?,0.04793,?,?
10.94,?,70.39,?,0.1004,0.0746,0.04944,?,0.1486,?,0.3796,1.743,?,25.78,0.009519,?,0.0199,?,?,?,?,25.58,82.76,?,?,?,0.1412,?,?,0.07732
?,?,104.3,?,?,0.08501,?,?,?,0.05875,0.2387,0.6372,?,21.83,?,0.01246,?,?,?,0.001621,17.71,19.58,115.9,?,0.1206,?,?,0.1129,0.2778,?
12.85,?,82.63,514.5,0.07551,?,?,?,0.158,0.06114,0.4993,1.798,2.552,41.24,?,0.0448,0.05175,0.01341,?,?,14.4,?,91.63,645.8,0.09402,?,?,0.05601,?,0.08151
?,?,?,991.7,?,0.1304,0.1201,0.08824,0.1992,?,?,0.8733,?,?,?,?,?,0.0148,?,0.003336,?,?,?,?,0.1482,0.3735,0.3301,0.1974,?,0.08503
?,?,?,466.1,0.08685,0.06526,0.03211,0.02653,?,?,?,?,2.079,25.79,0.005888,0.0231,0.02059,?,?,?,?,?,89.0,?,?,0.1795,?,0.09532,0.3455,0.06896
11.36,17.57,?,399.8,0.08858,0.05313,0.02783,?,0.1601,0.05913,?,1.555,1.359,?,0.005391,?,0.01163,?,0.01341,0.001659,13.05,36.32,85.07,?,0.1453,?,?,0.08698,0.2973,0.07745
?,16.83,70.92,373.2,?,?,?,0.0248,0.1714,0.0634,?,?,1.342,?,0.005158,?,0.01056,?,?,0.002198,12.41,26.44,79.93,?,?,0.1482,?,0.07431,?,0.07881
?,21.68,59.75,268.8,?,0.06053,?,0.005128,0.1274,0.06724,?,1.182,1.174,?,?,?,0.03735,?,?,?,9.965,?,?,301.0,0.1086,0.1887,?,?,0.2376,?
14.99,22.11,97.53,?,0.08515,0.1025,0.06859,?,?,?,0.3186,?,?,28.51,0.004449,?,?,?,?,?,?,31.55,110.2,?,0.1077,?,?,0.1308,0.3163,0.09251
?,?,96.71,?,?,0.04605,?,?,0.1852,?,0.4681,?,?,45.38,?,0.01427,0.02489,0.009087,?,0.00175,?,36.91,110.1,931.4,0.1148,0.09866,?,?,?,0.06165
11.89,21.17,?,?,?,0.0812,0.02555,0.02179,0.2019,0.0629,?,1.203,?,?,0.009895,0.03053,?,0.009276,?,0.002272,?,27.21,85.09,?,?,0.2187,0.1164,?,0.3075,?
9.405,?,?,271.2,0.1044,0.06159,0.02047,0.01257,?,?,0.4302,?,?,25.17,0.01474,0.01674,?,?,0.03044,0.00459,10.85,?,?,?,?,?,0.06141,?,0.2872,?
15.5,?,?,803.1,?,0.1571,0.1522,0.08481,?,?,?,1.213,?,176.5,?,0.03889,0.04493,?,?,0.005815,23.17,?,157.1,?,0.1517,?,0.4211,?,0.3003,0.1048
12.7,12.17,80.88,495.0,?,0.05794,0.0236,0.02402,0.1583,?,?,?,?,17.37,0.006131,?,0.009075,0.008231,?,0.004414,13.65,16.92,?,?,0.1314,0.1607,?,0.08224,?,?
?,21.41,70.95,?,0.1018,?,?,0.01076,?,0.06144,0.2865,1.678,1.968,?,?,0.009442,0.006972,?,?,0.00206,?,28.92,?,458.0,?,0.1108,0.03582,0.04306,?,0.07123
?,?,74.2,409.7,?,0.07722,?,?,?,0.06267,0.2864,?,?,20.3,0.007278,0.02047,0.04447,0.008799,?,?,13.07,?,86.43,?,?,?,?,?,?,?
?,13.98,?,656.1,0.1031,0.1836,0.145,0.063,?,0.07406,0.5462,?,?,?,0.009976,0.05244,0.05278,0.0158,?,?,16.46,18.34,114.1,?,?,0.3635,0.3219,0.1108,?,0.09208
?,?,?,?,?,0.1168,?,0.04497,?,?,?,0.7339,1.667,?,?,?,0.02631,?,0.01848,0.001982,?,?,81.93,475.7,0.1415,0.217,?,?,0.2787,0.07427
13.66,19.13,89.46,575.3,0.09057,0.1147,0.09657,?,?,0.06181,?,?,1.804,19.36,0.00398,?,?,?,?,0.003956,?,?,?,?,?,?,?,?,?,?
?,19.12,?,289.7,?,?,0.008934,0.01967,0.2538,?,0.6965,1.747,4.607,?,?,?,?,0.01052,?,0.004225,?,?,?,?,?,?,?,0.04589,?,0.08009
?,21.28,?,307.3,0.08117,0.03912,?,0.005159,0.163,?,?,?,1.184,?,0.005724,0.005697,?,0.003527,0.01445,?,?,?,?,376.3,?,0.07094,0.01235,0.02579,0.2349,0.08061
10.48,14.98,67.49,?,0.09816,0.1013,?,0.02218,0.1925,?,?,?,2.564,20.77,0.007364,0.03867,0.05263,?,0.02161,?,12.13,21.57,81.41,?,?,0.2996,?,0.0931,?,0.09646
?,?,?,359.9,0.08801,?,?,?,?,0.05977,0.3077,?,?,?,0.006543,?,?,?,0.01844,0.00269,?,?,83.69,?,0.1303,0.1696,?,?,0.2965,?
11.13,?,?,?,0.08151,0.03834,?,0.0137,?,?,?,?,0.968,?,0.005883,0.006263,0.009398,0.006189,?,?,?,?,74.35,?,0.103,0.06219,?,0.04044,?,?
12.72,?,?,?,?,?,0.01402,?,0.1459,?,0.2954,?,?,?,?,?,0.005383,0.005623,0.0194,?,?,?,88.87,586.8,?,?,?,?,0.2165,0.06025
14.9,?,?,685.0,0.09947,0.2225,0.2733,?,?,0.06898,?,?,?,24.19,0.006965,?,0.07926,0.02234,0.01499,?,?,?,125.4,832.7,?,?,0.9019,?,?,0.1155
?,17.68,81.47,?,?,?,0.07741,?,?,0.07102,?,1.46,?,?,?,0.03295,0.04861,?,0.02187,?,?,22.91,89.61,515.8,0.145,?,0.2403,0.0737,0.2556,0.09359
?,?,133.8,?,?,?,?,?,0.1724,0.06053,0.4331,1.001,3.008,?,?,0.02715,?,0.0191,0.02451,0.004005,?,?,?,?,?,0.2942,?,0.2173,0.3032,?
?,21.97,123.7,?,0.1018,0.1389,?,?,?,0.06132,?,?,4.493,?,?,0.04088,?,?,0.02383,0.004515,?,30.93,145.3,1603.0,?,0.3463,?,0.1708,0.3007,0.08314
?,16.94,?,?,0.08924,?,0.03346,?,?,?,?,0.6683,1.612,?,0.005756,0.01665,0.01461,0.008281,?,0.002168,?,?,102.3,777.5,0.1218,?,0.122,0.07971,?,0.06827
?,?,91.12,599.5,0.106,?,0.1126,0.06463,?,0.06544,?,0.9533,1.602,?,0.005314,?,0.02185,?,?,0.002846,?,30.8,113.9,?,?,?,0.4069,?,0.3179,?
12.87,19.54,?,?,?,?,0.01797,?,?,0.06347,0.3665,0.7693,2.597,?,0.00591,0.01362,0.007066,0.006502,?,?,14.45,?,95.14,?,0.1214,?,?,?,?,0.07735
?,15.98,89.78,?,?,0.05895,0.03534,0.02944,?,0.05898,?,?,?,?,?,?,?,0.009046,0.02005,0.00283,?,21.58,?,?,?,0.1252,0.1117,0.07453,0.2725,?
13.85,19.6,?,592.6,0.08684,0.0633,?,0.02293,?,?,?,1.678,?,29.63,?,0.01095,0.005812,?,0.02014,?,15.63,28.01,?,?,?,0.1141,0.04753,0.0589,?,0.06911
?,15.66,?,?,?,?,?,?,?,?,0.2142,?,1.606,?,?,0.009238,0.009213,?,0.01171,?,14.91,?,96.53,?,0.1034,?,0.0626,?,?,?
10.97,17.2,?,?,0.08915,0.1113,?,?,0.1489,0.0664,0.2574,?,?,?,?,?,0.0643,?,?,0.004976,12.36,26.87,?,476.4,?,?,?,?,?,?
?,25.42,?,?,0.08331,?,0.1204,0.05736,0.1467,?,?,1.679,3.283,?,0.008109,0.04308,?,?,0.01594,0.003739,20.38,35.46,?,1284.0,0.1436,0.4122,?,0.1739,?,0.07944
13.78,?,88.37,?,?,?,0.01055,?,0.1405,?,?,0.4833,?,?,?,0.01156,0.007741,?,?,?,15.27,17.5,?,?,?,0.1071,?,0.03312,?,0.0681
?,?,?,340.9,0.08142,?,?,?,?,?,0.1818,?,?,13.12,?,0.01331,0.01993,0.01111,?,?,10.94,?,?,?,0.09794,?,0.03986,0.02222,?,0.06736
18.03,16.85,117.5,990.0,?,0.1232,0.109,0.06254,0.172,?,0.2986,0.5906,1.921,35.77,0.004117,0.0156,?,?,?,0.002436,?,?,?,1292.0,0.1263,?,?,?,?,?
11.99,24.89,77.61,441.3,0.103,?,0.05441,0.04274,?,?,0.2623,1.204,1.865,?,?,0.02025,0.02334,0.01665,?,0.003674,?,30.36,?,?,?,0.1822,?,0.1202,?,?
17.75,28.03,?,?,0.09997,?,0.1698,?,0.1713,0.05916,0.3897,?,2.873,43.95,?,?,0.03697,0.0111,?,0.002556,?,38.54,145.4,1437.0,0.1401,0.3762,0.6399,?,0.2972,0.09075
?,?,?,674.8,?,?,?,0.0226,0.1893,0.05886,0.2204,?,1.482,19.75,?,0.01171,?,?,0.02254,?,16.43,?,105.9,829.5,?,?,?,?,?,0.07285
?,?,94.25,659.7,?,?,0.08817,0.02925,0.1473,?,0.2535,?,?,23.04,?,?,?,0.008848,0.01394,0.002327,16.3,28.39,108.1,830.5,0.1089,0.2649,0.3779,?,?,0.07463
?,20.52,?,1384.0,0.09684,?,0.1572,?,?,0.05661,?,?,?,81.89,?,0.02075,?,?,0.01029,0.002205,25.68,32.07,168.2,?,0.1368,?,0.4399,0.228,?,?
?,21.54,76.83,?,?,0.1064,?,?,?,0.06612,?,1.554,1.955,20.24,0.006854,0.06063,0.06663,?,?,0.008925,?,?,83.51,?,0.09457,?,?,0.0875,0.2305,?
?,25.0,127.7,?,?,0.09871,?,0.09063,?,?,0.4674,?,2.916,?,0.0119,?,0.04907,?,0.01641,?,21.44,30.96,139.8,?,?,0.1845,?,0.1466,?,0.06091
?,28.23,?,442.5,0.08437,?,0.04055,0.01945,0.1615,?,0.1912,?,1.516,?,0.007334,?,?,0.009166,0.01745,?,?,37.88,85.07,?,?,?,?,?,?,0.08194
?,?,?,644.2,?,?,?,0.06495,?,?,?,0.7213,2.143,?,?,?,0.01615,?,0.02207,?,?,?,?,?,0.1347,0.1478,?,?,?,?
12.62,?,?,492.9,0.08583,0.0543,0.02966,?,?,0.05826,?,0.6674,?,13.32,0.003888,0.008539,?,0.006888,0.01608,?,?,?,?,?,?,?,0.1887,0.09851,?,?
13.38,?,?,?,0.09245,0.07426,0.02819,?,?,0.06016,?,?,2.287,28.93,?,?,0.007936,?,0.01564,?,?,?,?,?,?,?,?,0.07763,?,?
11.63,29.29,?,415.1,?,?,0.0716,0.02017,?,?,?,?,2.15,23.13,?,?,0.04275,0.009215,0.02475,0.002128,13.12,38.81,?,?,?,?,0.2923,?,?,?
?,?,84.1,?,0.08791,?,0.02772,0.02068,?,?,?,1.35,1.314,?,?,?,?,0.006451,?,?,?,34.23,?,632.9,0.1289,?,0.139,0.06005,0.2444,0.06788
?,25.13,?,?,0.08369,0.05073,0.01206,?,?,0.05449,0.2621,1.232,1.657,?,0.006054,0.008974,?,?,?,?,14.34,?,91.06,?,?,0.1093,0.04462,?,?,0.06291
9.755,28.2,?,?,0.07984,?,0.01541,?,?,?,?,?,?,?,?,?,0.0145,0.006104,0.01574,?,10.67,?,68.03,?,?,?,?,?,0.2321,0.07211
17.08,?,111.2,?,0.09898,0.111,?,?,0.1793,0.06281,0.9291,1.152,6.051,?,0.00874,?,0.02721,?,0.02045,?,22.96,34.49,?,?,0.16,0.2444,0.2639,?,0.301,0.0906
27.42,26.27,186.9,2501.0,?,0.1988,0.3635,0.1689,0.2061,?,2.547,?,?,?,?,0.05374,?,?,?,0.004558,?,?,?,4254.0,?,0.4256,?,0.2625,0.2641,?
?,?,?,646.1,?,0.05223,?,0.01737,0.1707,?,?,0.9112,?,?,?,?,?,?,?,?,?,31.98,100.4,?,?,?,0.1472,?,0.2345,0.06464
11.6,?,?,412.7,?,0.05855,0.03367,?,?,0.05859,0.1816,0.7656,1.303,12.89,?,?,?,0.007497,0.02124,?,?,?,82.68,495.1,0.1342,0.1808,?,?,?,0.07863
13.17,18.22,84.28,?,?,?,?,?,?,0.05549,?,?,1.236,16.89,0.005969,?,?,?,?,?,?,?,95.1,?,?,0.1965,0.1876,0.1045,?,?
?,?,86.87,?,0.08284,0.1223,?,?,?,?,?,0.8135,?,?,?,0.06657,?,0.01368,0.01526,?,?,?,?,?,0.1201,0.5646,?,?,?,0.1249
13.14,20.74,?,?,?,?,0.1085,0.0351,?,?,?,?,?,?,0.007295,?,?,0.01254,?,?,14.8,25.46,100.9,689.1,?,0.3549,0.4504,0.1181,?,?
9.668,?,?,?,?,0.05428,?,0.005769,?,0.06412,?,?,2.275,20.98,0.01098,?,0.01031,0.003934,0.02693,0.002979,11.15,24.62,71.11,380.2,?,0.1255,0.06409,0.025,?,0.07875
?,?,?,?,0.09289,0.2004,0.2136,0.1002,0.1696,0.07369,0.9289,?,5.801,104.9,0.006766,0.07025,0.06591,?,?,0.0113,21.57,?,143.6,1437.0,0.1207,0.4785,?,?,0.2301,0.1224
?,18.18,76.38,?,0.1175,?,0.102,?,0.1957,?,0.4101,1.74,?,?,?,?,0.04961,?,0.01807,?,13.36,?,88.14,?,0.178,?,?,?,0.266,0.0927
9.667,?,?,?,0.08946,?,0.02948,?,?,?,?,1.35,?,22.73,0.007501,0.01989,?,?,0.0196,0.003913,?,?,70.88,?,?,0.1542,0.1277,?,?,?
12.04,?,?,?,?,?,?,0.02377,0.1854,?,0.6061,2.643,?,?,?,0.01555,0.01465,?,0.02047,?,?,?,87.24,567.6,?,?,?,0.05547,?,?
?,14.93,?,?,?,?,0.05539,0.03221,0.1687,0.05669,?,0.4334,?,23.31,?,?,?,?,?,?,17.18,18.22,?,906.6,?,0.2791,0.3151,?,0.2688,0.08273
12.27,?,?,465.4,?,0.03398,?,0.0,?,0.0596,?,3.647,2.884,35.13,0.007339,?,0.0,0.0,0.03141,?,13.45,38.05,?,?,?,?,?,?,0.2409,?
10.88,?,?,?,?,?,0.05115,0.01571,?,?,?,?,1.301,?,0.004474,0.03093,0.02757,0.006691,?,0.004672,11.94,?,?,433.1,0.1332,0.3898,?,?,0.2581,?
?,15.73,82.89,?,0.0904,0.08269,?,?,?,0.05913,0.1499,?,1.195,?,0.004873,0.01796,?,0.00836,0.01601,?,14.09,?,93.22,605.8,0.1326,0.261,0.3476,?,?,?
?,?,92.41,618.4,0.08931,0.1108,0.05063,?,?,?,?,?,2.749,?,?,0.03288,?,?,0.0161,?,16.45,27.26,?,?,?,?,?,?,0.2534,0.07858
?,16.62,88.97,?,0.06828,0.05319,0.02224,0.01339,0.1813,?,?,0.5762,?,?,?,0.01315,?,0.004832,0.01316,?,15.14,?,101.2,?,?,0.2006,0.1384,0.06222,0.2679,?
11.49,?,73.99,404.9,?,0.08228,0.05308,0.01969,0.1779,0.06574,?,?,?,14.34,0.004957,?,0.04156,0.008038,?,?,?,?,?,467.6,0.1352,?,?,0.07431,0.2941,0.0918
16.25,19.51,109.8,815.8,?,0.1893,0.2236,0.09194,0.2151,0.06578,?,?,?,33.12,0.009197,?,0.08079,?,?,0.006355,17.39,23.05,?,?,?,?,?,?,?,?
12.16,?,?,?,0.09087,?,?,0.01527,0.1464,?,?,1.19,?,?,?,0.01666,0.01397,?,0.01454,0.001858,?,27.87,?,547.4,?,?,0.162,?,?,0.07729
?,19.24,?,?,?,0.05326,?,?,?,?,?,?,?,28.41,0.003704,?,?,0.006275,?,?,16.41,?,?,?,?,0.1415,?,?,0.2356,0.07603
13.47,14.06,?,546.3,?,?,?,0.05266,0.1779,?,?,0.5733,?,12.84,0.00445,0.01452,0.01334,?,?,0.002787,?,?,?,660.2,?,?,?,0.1335,?,0.09326
13.7,17.64,?,?,?,0.07957,?,?,?,?,0.2431,0.9462,?,?,?,0.008186,?,?,?,?,?,?,?,686.5,0.1199,?,0.1742,0.09077,0.2518,0.0696
?,11.28,?,747.2,0.1043,?,0.1191,0.06211,?,?,0.163,?,?,?,?,?,0.03336,?,0.01175,0.002256,?,14.2,112.5,854.3,0.1541,?,?,?,0.2557,0.08181
12.45,?,82.85,476.7,?,0.1511,0.1544,0.04846,0.2082,0.07325,0.3921,?,5.004,?,?,0.07471,0.1114,?,0.03232,0.009627,13.78,21.03,97.82,580.6,?,0.4061,?,0.1342,0.3231,0.1034
14.64,16.85,94.21,?,0.08641,0.06698,?,?,0.1409,0.05355,?,1.006,1.471,19.98,0.003535,?,?,?,?,?,?,?,106.0,831.0,?,0.207,0.2437,0.07828,?,0.06596
19.44,?,?,1167.0,?,0.1448,0.2256,0.1194,0.1823,?,?,1.408,3.631,?,?,0.02833,0.04256,?,?,?,?,30.39,153.9,?,?,0.3725,0.5936,0.206,?,?
?,?,?,?,?,?,0.04279,?,0.1853,?,0.3713,1.154,2.554,?,0.008998,0.01292,?,?,?,?,13.32,21.59,86.57,549.8,0.1526,?,0.149,?,0.2804,?
16.69,?,107.1,?,0.07497,0.07112,0.03649,?,?,?,0.2473,?,?,22.95,0.002667,0.01446,0.01423,0.005297,?,?,?,26.56,?,1084.0,?,?,0.2477,?,?,0.07623
?,?,?,?,0.08192,0.052,0.01714,0.01261,0.1544,0.05976,?,1.139,?,?,?,0.01205,0.00941,0.004551,0.01608,0.002399,?,31.99,?,?,?,0.1804,?,0.06335,0.31,?
17.85,?,114.6,?,0.07838,0.06217,0.04445,?,0.122,?,?,1.046,3.163,?,?,0.008274,0.01153,0.007437,?,?,19.82,?,127.1,1210.0,0.09862,?,?,?,?,0.05871
?,20.56,?,1007.0,?,0.1289,0.117,?,?,0.06077,0.7548,1.288,?,?,?,0.027,0.03737,?,?,?,?,26.06,?,1426.0,?,0.2327,0.2544,?,?,0.07625
12.46,?,?,477.3,0.07372,?,?,0.01149,0.1613,?,0.3276,1.486,?,24.6,?,?,0.006416,?,?,0.004821,13.19,?,83.24,?,?,?,?,0.0268,0.228,?
13.16,20.54,?,538.7,0.07335,?,0.018,?,?,0.05888,0.3237,1.473,2.326,?,?,?,?,?,0.02086,0.002701,14.5,?,95.29,648.3,0.1118,0.1646,?,?,0.2687,?
14.87,?,?,?,?,0.08345,?,?,?,?,?,1.636,1.596,21.84,?,0.01371,?,?,0.01959,0.001812,16.01,?,103.9,783.6,?,0.1388,?,?,?,?
12.65,?,?,?,?,0.1334,0.08017,?,0.1641,?,0.2324,0.6332,1.696,18.4,?,?,0.02636,?,?,?,?,?,95.29,633.7,0.1533,?,0.3582,?,0.323,?
12.47,17.31,?,?,0.08928,0.0763,0.03609,?,0.1526,0.06046,0.1532,?,1.253,11.91,0.003796,0.01371,0.01346,0.007096,?,0.001541,14.06,24.34,92.82,607.3,0.1276,?,0.2028,?,0.3035,0.07661
?,17.52,?,?,0.1012,0.1317,?,0.09183,?,0.06697,?,1.045,4.851,95.77,0.007974,?,?,0.01573,?,0.005255,22.75,?,146.4,1600.0,0.1412,0.3089,?,0.1663,?,?
?,21.24,137.8,?,?,?,0.2188,0.1121,?,?,0.5904,?,4.206,75.09,?,0.02791,?,?,?,0.003727,23.86,?,163.2,?,0.1464,0.3597,?,?,?,?
15.04,?,98.73,689.4,0.09883,0.1364,?,0.06142,0.1668,?,?,0.8423,2.304,34.84,?,?,0.01996,0.01004,0.01055,0.003237,16.76,?,109.7,?,?,0.2176,0.1856,?,?,?
13.82,?,?,595.9,?,0.1681,?,0.06759,?,0.07237,0.4751,?,2.974,39.05,?,?,?,?,0.02434,0.006995,?,32.94,106.0,788.0,0.1794,0.3966,?,?,0.3651,0.1183
12.54,16.32,81.25,476.3,?,?,0.05928,?,0.1943,0.06612,?,?,?,?,0.009702,0.01567,?,0.01161,?,0.00248,?,21.4,86.67,552.0,?,?,?,?,0.3155,?
23.09,?,152.1,1682.0,0.09342,0.1275,?,?,?,0.05484,?,0.7452,9.635,?,0.005753,0.03356,?,?,?,?,30.79,?,?,?,?,0.3625,0.3794,0.2264,0.2908,?
9.268,?,?,?,?,?,?,0.05252,0.2378,?,0.4076,?,3.014,20.04,0.009783,0.04542,?,0.02188,?,0.01045,?,16.38,?,?,0.1902,?,?,0.1025,?,?
?,13.14,64.12,?,?,?,0.1188,0.07038,0.2057,?,0.2744,?,?,17.67,?,0.04888,?,0.0145,?,0.01148,?,18.04,?,328.1,0.2006,0.3663,?,?,0.2848,0.1364
?,20.04,?,453.1,?,0.1152,?,0.02166,0.2124,0.06894,?,0.7959,?,12.58,?,0.02198,?,0.009894,0.0132,?,?,?,85.13,515.3,?,0.2315,?,?,?,0.08839
11.06,?,?,?,?,0.1071,0.04063,0.04268,0.1954,0.07976,?,1.03,?,12.3,?,0.02348,?,?,?,0.008313,11.69,?,?,?,?,0.2031,?,0.09514,?,?
?,15.7,104.7,819.8,?,0.06712,?,?,?,?,0.2067,?,1.146,?,?,0.01203,?,?,0.01344,?,?,?,?,?,?,0.1361,0.1947,0.1357,0.23,?
?,?,?,731.3,0.1183,?,?,?,0.1807,?,0.3331,?,?,32.52,0.009538,?,?,?,?,?,17.11,36.33,117.7,?,?,?,0.5911,0.2163,?,?
11.74,14.69,?,?,0.08099,0.09661,0.06726,0.02639,?,0.06758,0.1924,0.6417,1.345,13.04,?,0.03916,?,?,?,0.006822,?,?,81.25,?,0.1073,?,0.269,0.1056,?,0.09879
?,14.7,94.66,?,?,?,?,?,0.1659,0.05348,0.2182,?,1.677,20.72,0.006708,?,0.01482,0.01056,0.0158,?,15.61,?,?,760.2,0.1139,?,?,?,0.2334,?
?,20.52,88.64,?,?,?,0.1445,0.08172,0.2116,0.07325,?,?,?,33.67,0.005414,0.02265,?,0.01334,0.01705,?,16.41,?,113.3,?,0.1574,0.3856,0.5106,?,0.3585,0.1109
14.58,?,94.29,?,0.09832,0.08918,?,0.04349,?,0.0564,0.4165,?,2.561,37.11,0.004953,?,?,0.008648,0.01539,?,?,17.24,?,862.0,?,0.1928,?,?,0.2626,?
?,19.07,?,701.9,?,0.08597,0.07486,?,?,?,0.386,1.198,?,38.49,?,?,?,?,0.01152,?,17.58,?,113.8,967.0,0.1246,?,0.2866,0.112,?,0.06954
11.34,18.61,72.76,391.2,0.1049,?,?,?,0.1927,0.06211,?,?,?,?,0.008577,0.01641,?,?,0.02434,0.001217,12.47,?,?,478.6,0.1483,0.1574,0.1624,0.08542,0.306,0.06783
18.31,20.58,120.8,1052.0,?,?,?,0.09451,?,0.05941,0.5449,0.9225,?,?,?,0.01877,?,?,0.01559,?,?,26.2,?,?,?,?,?,0.151,0.3074,0.07863
19.89,20.26,130.5,1214.0,0.1037,?,0.1411,?,0.1802,0.06188,?,?,3.654,?,0.005089,?,?,0.01178,0.01057,0.003391,?,25.23,?,?,0.1417,0.3309,0.4185,?,0.2549,?
12.88,?,?,?,0.1218,0.1661,?,0.05303,0.1709,?,?,?,3.176,?,?,?,?,?,?,0.003299,?,24.37,?,?,0.1456,0.2961,?,0.1096,?,0.08893
12.75,16.7,82.51,?,0.1125,?,?,?,0.212,?,0.3834,1.003,2.495,?,?,0.01561,?,?,0.01805,0.003629,?,?,?,624.1,0.1475,?,0.1423,?,0.3071,?
?,13.9,?,257.8,0.1371,?,0.03332,?,0.2197,0.07696,0.3538,?,2.388,?,?,0.0254,?,?,?,0.003901,10.57,17.84,67.84,?,0.185,0.2097,0.09996,?,?,?
?,21.6,?,?,0.103,0.2106,0.231,?,?,0.06739,0.9915,?,7.05,?,?,0.03212,?,0.01597,?,?,29.92,26.93,205.7,?,?,?,0.4658,?,0.3157,0.09671
?,19.83,71.3,?,?,?,?,0.005664,0.1637,?,0.1344,?,?,9.332,0.0042,?,?,?,?,0.002295,?,26.43,76.38,435.9,0.1108,0.07723,0.02533,?,?,?
13.71,18.68,88.73,?,0.09916,?,0.05385,?,?,?,?,1.249,?,26.45,?,?,0.02086,?,?,?,15.11,?,99.43,701.9,0.1425,?,0.1935,?,0.2849,?
9.847,?,63.0,293.2,?,?,?,0.02416,0.1387,0.06891,0.2498,1.216,?,15.24,0.008732,?,0.01062,?,?,0.003494,?,?,74.32,?,?,0.2243,?,?,?,?
?,13.1,54.53,221.3,?,?,0.02565,0.0151,?,0.07126,0.1267,?,1.069,?,?,0.01762,0.01801,0.00732,?,0.003925,9.473,?,63.3,?,?,?,0.1754,0.08512,0.2983,0.1049
?,18.75,?,?,?,?,?,?,0.1723,?,0.1998,?,1.443,?,0.004413,0.01443,?,?,?,?,15.35,25.16,101.9,?,0.1624,?,?,0.1427,0.3518,?
?,?,78.94,468.5,0.09003,?,0.02958,?,0.1689,0.05808,?,0.4957,0.7714,8.955,0.003681,0.009169,?,?,?,?,?,19.27,87.22,?,0.1292,0.2074,0.1791,0.107,?,?
?,13.17,?,?,?,0.09755,?,0.06615,?,0.06457,0.5461,?,4.091,44.74,?,0.03247,?,?,0.01715,?,?,?,94.52,?,0.1394,?,0.1559,?,0.216,?
12.07,13.44,?,?,?,0.09009,?,0.02798,?,0.06608,?,0.504,?,18.54,?,?,?,0.007986,0.01962,0.002234,?,?,?,?,0.1521,?,?,0.07393,?,0.08052
