@relation dataset

@attribute realvaluedinputfeature_1 real
@attribute realvaluedinputfeature_2 real
@attribute realvaluedinputfeature_3 real
@attribute realvaluedinputfeature_4 real
@attribute realvaluedinputfeature_5 real
@attribute realvaluedinputfeature_6 real
@attribute realvaluedinputfeature_7 real
@attribute realvaluedinputfeature_8 real
@attribute realvaluedinputfeature_9 real
@attribute realvaluedinputfeature_10 real
@attribute realvaluedinputfeature_11 real
@attribute realvaluedinputfeature_12 real
@attribute realvaluedinputfeature_13 real
@attribute realvaluedinputfeature_14 real
@attribute realvaluedinputfeature_15 real
@attribute realvaluedinputfeature_16 real
@attribute realvaluedinputfeature_17 real
@attribute realvaluedinputfeature_18 real
@attribute realvaluedinputfeature_19 real
@attribute realvaluedinputfeature_20 real
@attribute realvaluedinputfeature_21 real
@attribute realvaluedinputfeature_22 real
@attribute realvaluedinputfeature_23 real
@attribute realvaluedinputfeature_24 real
@attribute realvaluedinputfeature_25 real
@attribute realvaluedinputfeature_26 real
@attribute realvaluedinputfeature_27 real
@attribute realvaluedinputfeature_28 real
@attribute realvaluedinputfeature_29 real
@attribute realvaluedinputfeature_30 real


@data
22.01,21.9,147.2,?,?,?,0.2448,?,?,?,1.008,?,7.561,130.2,?,0.02821,?,0.01471,?,?,?,25.8,?,?,?,?,0.4756,?,0.2741,0.08574
?,23.29,109.0,840.4,0.09742,0.1497,0.1811,0.08773,0.2175,?,0.4312,1.022,2.972,45.5,?,0.03917,?,?,0.03197,?,19.38,31.03,?,?,?,0.4665,0.7087,0.2248,0.4824,0.09614
15.19,13.21,?,?,0.07963,?,?,0.02657,?,0.05544,?,0.4125,1.338,17.72,?,?,?,0.009155,?,0.001767,16.2,15.73,?,819.1,?,0.1737,0.1362,0.08178,0.2487,?
21.37,15.1,141.3,?,?,0.1515,0.1932,?,?,0.06183,?,1.309,2.407,?,?,0.02675,0.03437,?,0.01675,?,22.69,21.84,152.1,1535.0,0.1192,0.284,?,?,?,?
?,17.35,?,1335.0,0.09446,?,0.1527,?,?,?,0.6137,?,?,77.02,?,0.01895,0.02681,0.01232,0.01276,0.001711,25.37,?,?,1946.0,?,0.3055,0.4159,0.2112,0.2689,?
13.69,?,87.84,?,0.08302,0.06374,?,0.02031,0.1872,?,0.1705,?,1.372,14.0,?,0.01587,?,0.006335,0.01943,0.002177,14.84,20.21,99.16,?,0.1105,0.2096,?,0.06987,0.3323,?
?,16.07,106.3,788.5,?,0.1438,0.06651,0.05397,?,0.06572,0.1745,0.489,1.349,14.91,0.00451,0.01812,?,?,?,0.003696,16.97,?,?,861.5,0.1235,0.255,0.2114,?,?,?
?,20.22,70.15,338.3,0.09073,?,?,0.05941,0.2188,0.0845,0.1115,1.231,?,7.228,?,?,0.1535,0.02919,0.01617,0.0122,10.85,?,?,?,?,?,0.603,?,0.2597,0.12
?,28.21,?,562.1,?,0.04726,?,0.01117,?,?,?,1.15,1.4,14.91,0.004942,0.01203,0.007508,?,0.01442,?,?,35.63,?,?,?,0.1457,?,0.05781,0.2694,0.07061
13.66,?,88.27,580.6,?,0.07548,0.04249,?,0.1792,0.05897,?,?,1.101,?,?,?,?,0.008356,?,?,14.54,19.64,?,?,0.1275,0.3104,?,?,?,?
11.08,?,?,361.6,0.1216,?,?,?,?,0.0795,0.2114,1.027,?,?,0.007405,?,0.04588,0.01339,?,0.004435,13.24,?,?,?,?,?,?,?,?,?
?,?,?,386.3,?,?,0.079,0.0555,0.2018,?,?,0.9858,1.809,?,0.006635,0.01777,0.02101,0.01164,?,0.003721,12.84,20.53,?,476.1,0.161,0.2429,?,0.1318,0.3343,?
?,14.93,70.67,372.7,?,?,?,0.02074,0.2003,0.06246,?,1.031,1.281,?,0.005296,0.01903,0.01723,?,0.0188,0.001941,?,20.83,?,?,0.1095,?,0.1553,?,0.3202,0.07287
12.05,22.72,?,447.8,0.06935,0.1073,0.07943,0.02978,0.1203,?,0.1194,1.434,1.778,9.549,?,?,0.04305,0.01667,0.0247,0.007358,12.57,28.71,87.36,488.4,0.08799,?,0.2912,0.1092,0.2191,0.09349
12.39,?,80.64,?,0.1042,0.1297,?,?,0.1779,?,0.2608,?,2.117,19.2,?,?,0.04757,0.01051,0.01838,0.006884,?,23.13,95.23,?,0.1427,?,0.3206,?,0.2819,?
13.28,13.72,85.79,?,?,0.08575,0.05077,0.02864,0.1617,0.05594,0.1833,?,?,?,0.004271,0.02073,?,?,0.01461,?,14.24,17.37,96.59,?,0.1166,0.2685,?,?,0.2736,0.0732
?,?,93.97,?,?,0.06636,0.0839,?,?,0.05416,0.4157,1.627,2.914,33.01,0.008312,0.01742,0.03389,0.01576,0.0174,0.002871,15.79,31.71,102.2,758.2,0.1312,0.1581,?,?,0.2477,?
12.21,14.09,?,462.0,0.08108,0.07823,0.06839,0.02534,?,0.06154,0.2666,0.8309,?,19.96,0.004405,0.03026,?,0.01087,0.01921,0.004622,13.13,19.29,?,?,?,0.2431,?,0.0914,?,?
?,16.16,88.37,596.6,0.07026,0.04831,?,0.008507,?,0.05474,0.2541,0.6218,1.709,?,0.003728,0.01415,0.01988,?,?,0.00197,15.51,19.97,99.66,745.3,?,0.1233,0.1091,0.04537,?,0.06623
?,15.5,?,?,0.08365,0.1114,0.1007,0.02757,?,?,0.3305,?,2.569,?,0.01038,0.06669,?,?,0.01219,0.01233,12.04,18.93,?,?,0.1102,?,0.3021,0.08272,0.2157,?
?,?,128.9,1174.0,?,0.1318,0.1856,?,0.1989,0.05884,0.6107,2.836,5.383,70.1,?,0.04097,0.07469,?,?,?,?,30.44,142.0,1313.0,?,?,0.3829,0.1825,0.2576,?
?,?,65.75,321.6,0.09996,0.07542,?,0.01968,0.18,?,0.1911,0.5477,?,?,0.005682,?,0.008496,?,0.01938,0.002371,?,?,?,?,0.1343,?,0.08615,0.06696,0.2937,0.07722
?,16.84,55.27,?,?,0.07428,0.0,0.0,?,0.07098,?,?,3.167,28.85,?,0.01966,?,0.0,0.01865,0.006736,10.17,22.8,64.01,317.0,0.146,0.131,0.0,0.0,?,?
?,19.97,102.4,?,?,0.1562,0.1891,0.09113,0.1929,?,?,1.331,4.675,?,?,?,0.04972,0.01639,?,?,21.2,29.41,142.1,1359.0,0.1681,?,0.5553,0.2121,0.3187,0.1019
21.61,?,144.4,1407.0,?,?,0.281,?,?,?,?,0.9209,?,80.99,0.005215,?,?,0.01288,0.02045,0.004028,26.23,?,172.0,2081.0,0.1502,0.5717,?,0.2422,0.3828,0.1007
?,17.72,78.07,446.2,?,?,0.04783,0.03326,0.1937,0.06161,0.2841,1.652,1.869,22.22,?,?,?,0.007513,0.02015,?,?,?,88.33,?,0.1432,0.1773,?,?,?,?
?,?,?,?,?,0.05361,0.02681,?,0.1641,0.05764,?,1.685,1.237,?,?,0.01273,?,0.009155,?,0.001444,14.92,25.34,?,684.5,0.1066,0.1231,?,?,0.2523,0.06609
13.51,18.89,?,558.1,0.1059,0.1147,?,0.05381,0.1806,0.06079,?,1.332,?,?,0.005442,0.01957,?,?,0.01315,?,14.8,?,97.33,?,0.1428,0.257,0.3438,0.1453,?,?
12.8,17.46,?,508.3,0.08044,?,?,0.04083,?,?,0.3639,1.265,2.668,30.57,0.005421,?,?,?,?,0.004067,?,?,?,591.0,0.09534,0.1812,?,?,0.1988,0.07053
11.06,14.83,70.31,?,?,?,0.02712,0.007246,?,0.06214,?,0.6881,1.263,12.98,0.004259,?,0.0194,?,0.01191,0.003537,12.68,20.35,?,496.7,0.112,?,?,0.05556,0.259,?
11.8,17.26,?,?,0.09087,?,0.02853,?,0.1847,?,?,?,2.225,?,0.005463,0.01964,0.02079,0.005398,0.01477,?,?,24.49,?,562.0,?,0.1726,?,?,0.2779,?
17.91,21.02,124.4,?,0.123,?,0.3189,0.1198,?,0.07115,0.403,?,?,41.51,0.007159,?,0.06165,0.01051,0.01591,0.005099,20.8,?,?,?,0.1873,?,0.9034,0.1964,0.3245,0.1198
?,?,76.14,?,?,?,0.02606,0.01796,?,?,?,?,?,?,0.006175,0.01204,0.01376,?,0.01096,0.001857,13.8,20.14,87.64,589.5,0.1374,0.1575,?,?,0.246,?
12.96,18.29,?,?,?,?,?,0.01883,?,0.05899,0.2357,1.299,?,?,?,0.03713,0.03452,0.01065,0.02632,0.003705,14.13,24.61,?,?,0.09329,0.2318,?,0.06608,0.3207,0.07247
12.94,16.17,?,507.6,0.09879,0.08836,0.03296,?,0.1735,0.062,?,0.905,0.9975,11.36,0.002887,?,0.01613,0.007308,?,0.001972,?,?,89.69,580.9,0.1172,0.1958,?,?,0.3297,0.07834
12.34,?,78.29,469.1,0.08682,0.04571,0.02109,0.02054,?,0.05708,?,?,2.602,?,0.007702,0.008491,?,?,?,0.001432,?,16.85,?,533.1,?,?,0.04921,0.04793,0.2298,?
?,?,70.39,370.0,?,0.0746,?,0.02932,?,?,0.3796,1.743,3.018,?,?,0.02134,0.0199,0.01155,?,?,12.4,25.58,82.76,472.4,0.1363,0.1644,?,?,?,0.07732
?,14.86,104.3,800.0,0.09495,?,0.055,0.04528,0.1735,0.05875,?,0.6372,1.729,21.83,0.003958,0.01246,?,?,0.015,0.001621,?,19.58,?,947.9,?,?,0.231,?,0.2778,0.07012
?,21.37,82.63,?,?,?,?,?,0.158,0.06114,?,?,?,41.24,0.006011,?,?,0.01341,?,?,14.4,27.01,91.63,645.8,0.09402,0.1936,?,0.05601,0.2488,?
17.99,?,117.8,991.7,0.1036,0.1304,0.1201,?,0.1992,0.06069,?,0.8733,?,?,0.007231,0.02772,?,?,0.01414,?,21.08,25.41,138.1,1349.0,0.1482,0.3735,0.3301,0.1974,0.306,0.08503
12.27,17.92,78.41,?,0.08685,?,?,?,0.1966,0.05597,?,1.781,?,25.79,?,?,?,?,?,?,?,28.88,89.0,?,?,?,?,0.09532,0.3455,0.06896
11.36,17.57,72.49,399.8,0.08858,0.05313,0.02783,0.021,?,0.05913,?,?,1.359,13.66,0.005391,?,0.01163,0.005872,0.01341,0.001659,?,?,85.07,521.3,?,?,?,0.08698,0.2973,?
11.04,16.83,70.92,?,0.1077,0.07804,0.03046,0.0248,0.1714,?,0.1967,?,1.342,?,0.005158,?,?,?,?,0.002198,?,?,79.93,?,0.1369,0.1482,0.1067,0.07431,0.2998,0.07881
9.397,?,?,268.8,0.07969,0.06053,0.03735,0.005128,?,?,0.1186,1.182,1.174,?,0.005515,0.02674,?,?,0.01951,0.004583,9.965,?,?,?,0.1086,?,?,?,?,?
14.99,?,?,693.7,0.08515,?,0.06859,?,0.1944,0.05913,?,1.336,?,28.51,0.004449,?,0.03312,0.01196,?,?,16.76,?,110.2,?,?,0.3345,0.3114,0.1308,?,0.09251
15.13,?,96.71,719.5,0.0832,0.04605,0.04686,0.02739,0.1852,0.05294,?,?,3.043,45.38,0.006831,0.01427,?,?,0.03151,?,?,36.91,?,931.4,0.1148,0.09866,0.1547,?,?,0.06165
11.89,?,?,433.8,?,?,0.02555,0.02179,?,0.0629,0.2747,1.203,1.93,19.53,?,0.03053,?,0.009276,0.02258,0.002272,13.05,?,85.09,522.9,0.1426,0.2187,?,?,?,0.07351
?,21.7,59.6,271.2,?,?,0.02047,0.01257,?,?,?,2.878,?,?,0.01474,?,0.01367,?,?,0.00459,10.85,?,68.73,?,0.1526,0.1193,0.06141,?,0.2872,?
?,21.08,102.9,803.1,0.112,0.1571,0.1522,0.08481,0.2085,?,1.37,1.213,9.424,176.5,?,0.03889,0.04493,0.02139,?,?,?,?,?,1748.0,0.1517,0.4002,?,0.2134,?,0.1048
12.7,12.17,80.88,495.0,0.08785,0.05794,?,?,?,0.06275,0.2253,0.6457,?,17.37,0.006131,?,0.009075,0.008231,0.01713,0.004414,13.65,16.92,88.12,566.9,0.1314,?,?,?,?,?
11.16,?,70.95,380.3,?,?,0.008955,0.01076,0.1615,?,0.2865,?,?,18.99,?,?,0.006972,?,0.02694,0.00206,12.36,28.92,79.26,?,?,?,0.03582,?,?,0.07123
11.57,19.04,74.2,?,?,0.07722,0.05485,0.01428,0.2031,0.06267,0.2864,1.44,?,20.3,0.007278,0.02047,0.04447,?,0.01868,?,13.07,?,?,520.5,?,0.1937,?,0.06664,0.3035,0.08284
14.69,13.98,?,656.1,?,0.1836,0.145,?,0.2086,?,0.5462,1.511,4.795,?,0.009976,0.05244,0.05278,?,0.02653,0.005444,?,18.34,?,809.2,0.1312,0.3635,0.3219,0.1108,?,0.09208
11.61,16.02,?,?,0.1088,?,?,0.04497,0.1886,0.0632,?,0.7339,1.667,15.89,0.005884,?,0.02631,?,?,0.001982,?,?,81.93,?,0.1415,0.217,0.2302,0.1105,0.2787,?
13.66,19.13,89.46,?,0.09057,?,0.09657,?,?,0.06181,0.2244,0.895,?,19.36,0.00398,0.02809,?,?,?,0.003956,15.14,25.5,101.4,?,0.1147,0.3167,0.366,0.1407,0.2744,?
?,19.12,61.93,289.7,0.1075,0.08333,?,?,0.2538,0.07029,0.6965,?,4.607,?,0.01307,0.01885,?,0.01052,?,0.004225,11.21,23.17,?,380.9,0.1398,0.1352,?,0.04589,0.3196,?
10.03,21.28,63.19,307.3,?,0.03912,0.00247,?,0.163,0.06439,0.1851,1.341,1.184,11.6,0.005724,?,?,?,?,?,11.11,28.94,?,?,?,?,0.01235,?,?,0.08061
10.48,14.98,67.49,333.6,0.09816,0.1013,0.06335,0.02218,0.1925,0.06915,?,1.127,2.564,?,0.007364,?,0.05263,0.01264,0.02161,?,12.13,21.57,81.41,440.4,0.1327,0.2996,?,?,?,0.09646
10.8,21.98,68.79,359.9,?,?,0.03614,0.01404,0.2016,0.05977,0.3077,?,2.24,?,?,0.02148,0.02991,?,0.01844,0.00269,12.76,?,83.69,?,0.1303,?,?,0.07485,?,0.07662
?,?,70.47,381.1,?,0.03834,?,0.0137,0.1511,?,?,?,0.968,9.704,?,?,?,?,?,?,?,20.29,74.35,421.1,0.103,0.06219,?,0.04044,?,0.07083
12.72,17.67,?,501.3,?,0.04522,0.01402,0.01835,?,0.05544,0.2954,0.8836,2.109,23.24,0.007337,?,0.005383,0.005623,0.0194,?,13.82,20.96,88.87,?,0.1068,0.09605,0.03469,0.03612,0.2165,?
?,?,102.1,?,?,0.2225,0.2733,0.09711,?,0.06898,0.253,0.8749,3.466,24.19,?,0.06213,0.07926,0.02234,?,0.005784,16.35,27.57,125.4,?,0.1419,0.709,?,?,0.2866,0.1155
?,?,81.47,?,?,?,0.07741,0.02799,0.1811,0.07102,?,?,2.204,15.43,?,0.03295,0.04861,?,?,?,?,?,?,515.8,?,0.2629,0.2403,0.0737,0.2556,0.09359
20.18,19.54,133.8,1250.0,0.1133,?,?,0.1259,?,0.06053,0.4331,1.001,3.008,52.49,0.009087,0.02715,0.05546,0.0191,0.02451,0.004005,?,?,146.0,?,0.1665,?,0.5308,?,0.3032,0.08075
?,?,?,1110.0,?,0.1389,?,?,?,0.06132,0.8191,1.931,?,103.9,0.008074,?,0.05321,?,0.02383,?,22.66,?,145.3,?,?,?,?,0.1708,?,?
?,16.94,94.89,673.7,0.08924,0.07074,?,0.02877,?,?,?,?,1.612,?,?,?,?,0.008281,?,?,16.31,?,?,777.5,0.1218,0.155,0.122,?,?,0.06827
?,19.62,?,599.5,0.106,0.1133,?,0.06463,?,0.06544,0.2208,?,?,18.85,?,0.01791,?,?,0.01223,?,?,?,?,869.3,?,?,0.4069,0.1827,?,0.1055
12.87,19.54,82.67,?,?,?,?,0.0209,0.1861,0.06347,?,?,?,?,0.00591,0.01362,0.007066,0.006502,?,?,?,24.38,95.14,626.9,?,0.1652,0.07127,0.06384,0.3313,0.07735
14.04,15.98,89.78,611.2,?,0.05895,?,?,0.1714,0.05898,0.3892,1.046,?,32.74,0.007976,0.01295,0.01608,?,0.02005,0.00283,?,21.58,?,750.0,?,0.1252,?,0.07453,?,0.07234
?,19.6,88.68,?,0.08684,0.0633,?,?,0.1555,0.05673,?,1.678,2.331,29.63,?,?,?,?,?,0.002326,?,?,100.9,749.1,?,0.1141,0.04753,0.0589,?,0.06911
14.02,?,89.59,?,?,?,0.02087,0.02652,?,0.05586,0.2142,?,1.606,19.25,0.004837,0.009238,?,0.01076,?,?,?,19.31,96.53,?,?,0.1017,0.0626,0.08216,0.2136,0.0671
10.97,17.2,?,?,0.08915,0.1113,?,0.03613,0.1489,0.0664,?,1.376,2.806,?,0.008565,0.04638,0.0643,0.01768,0.01516,0.004976,12.36,26.87,?,?,0.1391,0.4082,?,0.1555,0.254,0.09532
17.27,25.42,112.4,928.8,?,?,0.1204,?,?,0.05407,0.51,1.679,?,58.38,0.008109,0.04308,0.04942,0.01742,0.01594,?,20.38,35.46,?,?,0.1436,0.4122,0.5036,?,0.25,0.07944
13.78,15.79,88.37,?,0.08817,0.06718,0.01055,0.009937,?,0.05848,0.3563,?,2.235,29.34,0.006432,0.01156,0.007741,0.005657,?,0.002564,15.27,?,?,706.6,?,0.1071,?,0.03312,0.1859,?
10.57,?,66.82,340.9,0.08142,0.04462,0.01993,0.01111,0.2372,0.05768,0.1818,?,?,13.12,?,0.01331,?,0.01111,?,0.004492,10.94,23.31,?,366.3,0.09794,?,0.03986,0.02222,?,?
18.03,?,117.5,990.0,0.08947,0.1232,0.109,?,0.172,0.0578,0.2986,?,?,?,0.004117,?,0.02975,0.009753,?,?,20.38,22.02,?,1292.0,0.1263,0.2666,?,?,0.2842,?
11.99,24.89,77.61,?,0.103,0.09218,0.05441,0.04274,0.182,?,0.2623,1.204,1.865,19.39,0.00832,0.02025,?,0.01665,?,?,?,30.36,84.48,513.9,?,?,0.1609,0.1202,0.2599,?
17.75,28.03,?,981.6,0.09997,0.1314,0.1698,0.08293,?,?,?,?,?,43.95,0.004714,0.02015,0.03697,0.0111,0.01237,0.002556,21.53,?,145.4,1437.0,?,0.3762,0.6399,?,?,0.09075
14.8,17.66,95.88,674.8,?,?,0.04069,0.0226,0.1893,?,?,?,?,?,0.004796,0.01171,?,0.006897,?,?,?,22.74,?,829.5,0.1226,0.1881,0.206,?,0.36,0.07285
14.53,?,94.25,659.7,0.08388,0.078,?,0.02925,0.1473,?,0.2535,?,1.994,23.04,0.004147,0.02048,0.03379,0.008848,0.01394,0.002327,?,?,108.1,?,0.1089,0.2649,0.3779,?,0.2471,?
21.1,?,138.1,1384.0,?,0.1175,?,?,0.1554,0.05661,0.6643,?,?,?,0.005467,?,?,?,?,0.002205,25.68,32.07,168.2,2022.0,0.1368,0.3101,0.4399,0.228,0.2268,?
11.87,?,?,?,?,0.1064,?,0.02386,?,0.06612,0.256,?,1.955,20.24,?,0.06063,0.06663,?,0.02354,0.008925,12.79,28.18,?,507.2,?,?,0.3218,0.0875,0.2305,?
19.59,25.0,?,1191.0,0.1032,?,?,?,?,0.05391,0.4674,1.375,?,56.18,0.0119,?,?,0.01499,?,0.001807,21.44,30.96,139.8,1421.0,0.1528,0.1845,?,0.1466,0.2293,0.06091
12.0,28.23,76.77,442.5,0.08437,?,?,0.01945,?,?,0.1912,?,?,13.86,0.007334,0.02589,0.02941,?,0.01745,?,13.09,37.88,85.07,523.7,?,0.1856,0.1811,0.07116,?,0.08194
14.53,13.98,93.86,?,?,0.09242,?,?,0.165,?,?,0.7213,?,25.7,0.006133,?,0.01615,?,?,0.003563,?,16.93,?,749.9,?,0.1478,?,0.1069,?,?
12.62,?,80.62,492.9,?,?,0.02966,0.02272,0.1799,0.05826,?,?,1.116,?,0.003888,0.008539,?,0.006888,?,0.001638,?,?,91.62,?,0.1225,?,0.1887,0.09851,?,?
?,30.72,86.34,?,?,0.07426,0.02819,?,?,0.06016,0.3408,1.924,?,?,0.005841,0.01246,?,?,?,0.002985,?,41.61,?,705.6,0.1172,?,0.07003,?,0.2196,?
11.63,29.29,?,415.1,0.09357,?,?,?,0.1799,0.06166,?,2.426,?,?,0.009861,0.02418,0.04275,?,0.02475,?,?,?,?,?,0.1406,0.2031,0.2923,0.06835,?,?
13.21,25.25,84.1,537.9,0.08791,?,0.02772,?,?,?,?,1.35,1.314,?,0.005768,?,?,0.006451,0.01347,?,14.35,?,91.29,632.9,0.1289,0.1063,?,0.06005,0.2444,?
13.0,25.13,?,520.2,?,0.05073,0.01206,?,0.1667,0.05449,?,?,1.657,21.19,0.006054,0.008974,?,?,0.01215,0.001514,?,?,91.06,628.5,0.1218,0.1093,0.04462,0.05921,0.2306,?
?,28.2,?,290.9,?,0.04626,?,?,0.1621,?,0.1781,1.687,1.243,?,?,?,?,0.006104,0.01574,0.002268,10.67,36.92,68.03,349.9,0.111,0.1109,0.0719,?,0.2321,?
17.08,?,?,930.9,0.09898,0.111,?,?,0.1793,?,0.9291,?,6.051,115.2,?,0.02219,?,0.01458,0.02045,0.004417,?,?,152.1,?,0.16,0.2444,0.2639,0.1555,0.301,0.0906
?,26.27,?,?,0.1084,?,0.3635,?,0.2061,?,2.547,?,18.65,542.2,0.00765,0.05374,?,0.02598,?,?,?,31.37,251.2,?,0.1357,0.4256,0.6833,?,0.2641,0.07427
?,26.99,92.25,646.1,?,?,0.03476,0.01737,0.1707,0.05433,0.2315,?,?,20.52,?,0.01679,0.01971,0.00637,0.01414,?,15.4,?,?,734.6,?,?,0.1472,0.05563,?,?
?,18.36,73.88,?,?,0.05855,?,?,?,?,?,0.7656,1.303,12.89,?,0.01701,0.0208,?,?,0.002768,?,?,?,?,?,?,0.186,0.08288,0.321,?
?,?,84.28,537.3,?,?,?,0.0287,?,0.05549,?,0.685,1.236,16.89,?,0.01493,?,0.008463,?,?,?,23.89,95.1,687.6,0.1282,0.1965,0.1876,?,0.2235,?
13.24,?,86.87,542.9,0.08284,0.1223,?,0.02833,0.1601,0.06432,0.281,0.8135,3.369,23.81,0.004929,0.06657,?,?,?,0.008133,15.44,?,115.0,733.5,?,0.5646,0.6556,0.1357,0.2845,?
13.14,?,?,536.9,0.08675,?,0.1085,0.0351,?,?,?,?,2.312,27.4,0.007295,0.03179,?,?,?,0.00323,?,25.46,100.9,?,?,?,0.4504,?,0.2563,0.08174
9.668,18.1,61.06,286.3,0.08311,?,?,?,?,?,0.3416,1.312,2.275,20.98,?,0.01257,?,?,?,0.002979,?,?,71.11,?,?,?,0.06409,?,0.3057,0.07875
?,23.33,?,980.5,0.09289,?,0.2136,?,?,?,0.9289,?,?,?,0.006766,0.07025,?,0.02311,?,0.0113,?,28.87,143.6,?,?,0.4785,?,0.1996,?,0.1224
11.62,18.18,?,408.8,?,?,0.102,?,?,0.07255,0.4101,1.74,?,27.85,0.01459,0.03206,0.04961,0.01841,?,?,13.36,25.4,?,528.1,0.178,?,0.3186,0.1416,?,?
9.667,18.49,61.49,?,0.08946,?,?,0.01514,0.2238,0.06413,0.3776,1.35,2.569,22.73,0.007501,0.01989,?,0.009883,0.0196,?,?,?,70.88,385.2,?,0.1542,?,0.0656,0.3174,0.08524
?,28.14,76.85,?,?,?,?,0.02377,?,?,?,2.643,4.099,?,0.007517,0.01555,?,0.01183,0.02047,?,?,?,87.24,567.6,0.1041,0.09726,0.05524,?,?,0.06639
?,14.93,96.45,?,?,?,?,0.03221,0.1687,0.05669,0.2446,0.4334,?,?,0.003271,0.0177,?,?,?,0.002379,17.18,18.22,?,?,?,0.2791,0.3151,0.1147,?,?
12.27,29.97,77.42,465.4,0.07699,?,0.0,?,?,0.0596,0.4455,3.647,2.884,35.13,0.007339,0.008243,0.0,?,0.03141,0.003136,?,38.05,?,558.9,0.09422,?,?,0.0,?,0.06743
10.88,15.62,70.41,?,0.1007,0.1069,0.05115,?,0.1861,?,0.1482,0.538,?,?,0.004474,0.03093,?,?,?,0.004672,11.94,19.35,80.78,433.1,0.1332,0.3898,0.3365,?,0.2581,?
12.83,?,?,?,?,0.08269,?,0.03078,?,0.05913,0.1499,?,1.195,11.64,0.004873,?,0.03318,?,?,?,14.09,19.35,93.22,605.8,0.1326,0.261,0.3476,?,?,?
14.2,20.53,?,?,0.08931,?,0.05063,?,?,?,?,1.018,2.749,31.01,0.004107,0.03288,0.02821,0.0135,?,?,16.45,27.26,?,828.5,?,0.3429,?,?,?,0.07858
13.9,16.62,88.97,?,0.06828,0.05319,?,0.01339,0.1813,0.05536,0.1555,?,1.392,14.03,0.003308,?,0.009904,0.004832,?,0.002095,15.14,?,101.2,718.9,?,0.2006,0.1384,?,0.2679,0.07698
11.49,14.59,73.99,404.9,?,0.08228,0.05308,?,?,0.06574,0.2034,1.166,1.567,14.34,?,?,0.04156,0.008038,?,0.003614,?,21.9,82.04,467.6,?,?,?,?,0.2941,?
?,?,?,?,0.1026,0.1893,0.2236,?,0.2151,0.06578,0.3147,0.9857,3.07,33.12,0.009197,0.0547,0.08079,0.02215,0.02773,0.006355,17.39,23.05,122.1,?,0.1377,?,0.5897,0.1775,0.3318,0.09136
12.16,?,?,?,?,?,0.02916,0.01527,?,0.06284,0.2194,?,1.678,16.26,?,0.01666,0.01397,?,0.01454,0.001858,13.34,?,88.83,?,?,?,0.162,0.0569,0.2406,0.07729
?,?,88.73,602.9,0.07991,?,0.02995,?,0.1579,0.05594,0.3316,?,?,?,0.003704,0.01082,?,0.006275,0.01062,0.002217,16.41,26.42,?,?,0.1064,?,?,?,?,0.07603
13.47,?,?,546.3,?,0.1155,0.05786,0.05266,?,?,0.1588,0.5733,1.102,?,?,0.01452,0.01334,0.008791,0.01698,?,14.83,18.32,94.94,?,0.1393,?,0.1848,0.1335,0.3227,?
13.7,?,87.76,571.1,0.0995,0.07957,0.04548,?,0.1732,0.06088,?,?,1.564,20.64,0.003245,0.008186,0.01698,?,?,0.001524,14.96,23.53,95.78,?,?,?,0.1742,?,0.2518,?
15.73,?,?,747.2,?,0.1299,?,?,0.1784,0.06259,0.163,?,1.143,?,?,?,?,0.01067,?,0.002256,?,14.2,?,854.3,?,?,?,?,0.2557,0.08181
?,16.41,82.85,?,0.09514,?,?,?,0.2082,0.07325,0.3921,1.207,5.004,30.19,0.007234,0.07471,0.1114,?,?,0.009627,13.78,21.03,97.82,580.6,0.1175,0.4061,0.4896,0.1342,0.3231,0.1034
14.64,16.85,94.21,?,0.08641,0.06698,0.05192,0.02791,?,0.05355,?,1.006,?,19.98,0.003535,0.01393,?,?,0.01254,?,?,25.44,106.0,?,0.1142,?,0.2437,?,0.2455,0.06596
19.44,?,?,1167.0,0.1089,?,0.2256,?,?,0.06115,0.5659,?,?,67.74,0.005288,?,?,?,?,0.003211,23.96,?,153.9,1740.0,0.1514,?,?,?,0.3266,?
11.68,?,?,420.5,0.1128,0.09263,?,0.03132,0.1853,0.06401,?,1.154,2.554,?,?,?,0.01851,0.01167,0.02152,?,13.32,?,86.57,549.8,0.1526,0.1477,0.149,0.09815,0.2804,0.08024
?,20.2,107.1,857.6,0.07497,0.07112,0.03649,0.02307,?,0.05325,0.2473,0.5679,?,?,0.002667,0.01446,?,?,0.01961,0.0017,19.18,26.56,127.3,1084.0,0.1009,0.292,0.2477,0.08737,0.4677,?
12.25,?,78.18,?,0.08192,?,0.01714,0.01261,0.1544,0.05976,?,?,1.577,18.04,0.005096,0.01205,?,0.004551,?,0.002399,14.17,31.99,?,622.9,?,0.1804,?,?,0.31,0.08203
?,13.23,114.6,992.1,0.07838,?,0.04445,?,0.122,?,?,1.046,3.163,50.95,?,0.008274,0.01153,0.007437,0.01302,0.001309,19.82,?,127.1,?,0.09862,0.09976,0.1048,?,0.1783,0.05871
18.01,20.56,?,1007.0,0.1001,0.1289,?,?,?,0.06077,?,?,?,89.74,0.007997,?,0.03737,0.01648,?,?,?,26.06,?,?,?,0.2327,0.2544,?,0.3251,0.07625
?,12.83,?,477.3,0.07372,0.04043,0.007173,?,0.1613,0.06013,?,1.486,2.108,24.6,0.01039,0.01003,0.006416,?,0.02869,0.004821,?,16.36,?,534.0,0.09439,0.06477,0.01674,0.0268,0.228,?
