@relation dataset

@attribute realvaluedinputfeature_1 real
@attribute realvaluedinputfeature_2 real
@attribute realvaluedinputfeature_3 real
@attribute realvaluedinputfeature_4 real
@attribute realvaluedinputfeature_5 real
@attribute realvaluedinputfeature_6 real
@attribute realvaluedinputfeature_7 real
@attribute realvaluedinputfeature_8 real
@attribute realvaluedinputfeature_9 real
@attribute realvaluedinputfeature_10 real
@attribute realvaluedinputfeature_11 real
@attribute realvaluedinputfeature_12 real
@attribute realvaluedinputfeature_13 real
@attribute realvaluedinputfeature_14 real
@attribute realvaluedinputfeature_15 real
@attribute realvaluedinputfeature_16 real
@attribute realvaluedinputfeature_17 real
@attribute realvaluedinputfeature_18 real
@attribute realvaluedinputfeature_19 real
@attribute realvaluedinputfeature_20 real
@attribute realvaluedinputfeature_21 real
@attribute realvaluedinputfeature_22 real
@attribute realvaluedinputfeature_23 real
@attribute realvaluedinputfeature_24 real
@attribute realvaluedinputfeature_25 real
@attribute realvaluedinputfeature_26 real
@attribute realvaluedinputfeature_27 real
@attribute realvaluedinputfeature_28 real
@attribute realvaluedinputfeature_29 real
@attribute realvaluedinputfeature_30 real


@data
?,?,129.9,1194.0,0.09797,0.1339,0.1863,0.1103,0.2082,0.05715,?,2.284,5.173,67.66,?,0.03368,0.04345,?,0.03756,?,22.75,34.66,157.6,?,?,?,0.4734,0.2255,0.4045,0.07918
11.71,15.45,75.03,420.3,0.115,?,0.04006,?,0.2009,0.06506,0.3446,0.7395,2.355,24.53,0.009536,0.01097,0.01651,0.01121,0.01953,0.0031,13.06,18.16,?,516.4,0.146,0.1115,0.1087,0.07864,0.2765,?
10.26,14.71,66.2,321.6,0.09882,?,?,0.02037,?,0.07005,?,?,2.394,19.33,0.01736,?,0.02611,0.01296,?,0.006758,?,19.48,70.89,?,0.136,?,0.07162,?,?,?
12.06,18.9,76.66,?,0.08386,?,0.00751,0.008488,0.1555,0.06048,?,?,?,18.02,?,0.01096,0.005832,?,?,0.002754,?,27.06,86.54,?,0.1289,?,0.04506,0.05093,0.288,0.08083
14.76,14.74,?,668.7,0.08875,0.0778,0.04608,?,0.1521,0.05912,0.3428,0.3981,2.537,29.06,0.004732,0.01506,0.01855,0.01067,?,?,17.27,17.93,?,880.8,0.122,0.2009,0.2151,0.1251,0.3109,0.08187
?,?,73.02,?,0.09076,0.05886,0.02587,0.02322,0.1634,0.06372,?,0.7615,1.09,?,0.009191,0.008548,0.0094,?,0.01755,?,?,?,?,?,?,?,0.09823,0.06548,0.2851,?
11.95,14.96,?,426.7,0.1158,0.1206,0.01171,0.01787,0.2459,?,0.361,?,2.455,26.65,0.0058,0.02417,0.007816,0.01052,?,?,12.81,17.72,83.09,496.2,0.1293,?,0.03122,?,?,0.0759
11.66,17.07,?,421.0,0.07561,0.0363,0.008306,0.01162,0.1671,0.05731,0.3534,0.6724,2.225,?,0.006583,?,?,?,0.02216,0.002668,13.28,19.74,?,542.5,?,?,0.03046,0.04262,0.2731,?
15.75,?,107.1,?,0.1243,0.2364,0.2914,0.1242,?,?,0.5204,?,3.477,?,?,0.06559,0.09953,0.02283,0.05543,0.00733,17.36,24.17,119.4,915.3,0.155,0.5046,0.6872,0.2135,0.4245,0.105
?,17.46,?,2010.0,?,0.2363,0.3368,?,0.1956,?,?,?,?,?,0.006369,0.04243,0.04266,0.01508,0.02335,0.003385,?,23.58,229.3,3234.0,0.153,0.5937,?,0.2756,0.369,0.08815
15.08,25.74,98.0,716.6,?,0.09769,0.1235,0.06553,0.1647,0.06464,0.6534,1.506,?,63.37,?,?,0.04912,0.01746,0.0212,0.004867,?,33.22,?,1050.0,0.166,0.2356,0.4029,0.1526,?,?
11.14,14.07,71.24,?,0.07274,0.06064,0.04505,0.01471,?,0.06083,0.4222,0.8092,?,28.84,0.005541,0.03387,0.04505,0.01471,0.03102,?,12.12,15.82,79.62,453.5,0.08864,?,0.1201,0.03922,0.2576,0.07018
12.56,19.07,81.92,485.8,?,0.1038,0.103,0.04391,0.1533,0.06184,0.3602,?,3.212,27.49,?,0.04235,0.06271,?,0.02639,?,13.37,?,89.02,547.4,0.1096,0.2002,0.2388,0.09265,?,0.07188
?,?,?,512.0,0.1082,0.1304,0.09603,0.05603,0.2035,0.06501,0.3106,1.51,2.59,21.57,0.007807,0.03932,?,?,0.0286,0.005715,14.19,?,94.22,591.2,0.1343,0.2658,?,0.1258,0.3113,?
13.87,16.21,88.52,?,?,?,?,0.02088,?,0.05883,0.2543,?,1.737,20.74,0.005638,0.007939,0.005254,0.006042,0.01544,?,15.11,25.58,96.74,694.4,?,0.1008,0.05285,0.05556,0.2362,0.07113
8.878,15.49,56.74,241.0,0.08293,?,0.04721,0.02381,0.193,?,0.5381,1.2,4.277,30.18,0.01093,0.02899,0.03214,?,0.02837,0.004174,9.981,17.7,65.27,302.0,0.1015,?,0.09441,0.04762,0.2434,?
9.436,18.32,59.82,278.6,0.1009,0.05956,0.0271,0.01406,0.1506,0.06959,0.5079,1.247,?,30.48,?,0.008982,?,0.006565,0.01942,0.002713,?,25.02,75.79,439.6,0.1333,0.1049,?,?,0.2454,0.08136
12.54,18.07,79.42,?,0.07436,0.0265,?,?,0.1528,0.05185,0.3511,?,2.329,?,0.005783,0.004693,7.929E-4,0.003617,0.02043,?,13.72,20.98,?,585.7,0.09293,?,0.003581,0.01635,0.2233,0.05521
?,21.57,?,546.1,0.08582,0.06373,0.03344,?,0.1815,0.05696,0.2621,1.539,2.028,?,0.005498,0.02045,0.01795,0.006399,0.01829,0.001956,14.2,29.2,92.94,621.2,?,0.1667,0.1212,0.05614,0.2637,0.06658
?,18.84,81.87,496.6,0.09676,0.07952,0.02688,0.01781,?,0.06183,0.2213,1.285,1.535,17.26,?,0.01646,0.01529,?,?,?,?,25.99,?,579.7,?,0.1839,0.1255,0.08312,0.2744,0.07238
16.5,?,106.6,838.1,0.09686,0.08468,0.05862,0.04835,?,0.05593,?,1.439,2.344,33.58,0.007257,0.01805,0.01832,0.01033,0.01694,?,18.13,25.45,117.2,1009.0,?,0.1679,?,0.09123,0.2394,0.06469
13.4,16.95,85.48,552.4,0.07937,0.05696,0.02181,0.01473,?,0.05701,0.1584,0.6124,1.036,?,?,0.0125,?,0.005484,?,0.002074,14.73,21.7,93.76,663.5,?,?,0.1364,?,0.2741,?
?,21.78,133.8,?,0.0915,?,?,0.07785,0.1618,0.05557,0.5781,0.9168,?,?,0.006208,?,0.02375,0.01461,0.01445,?,24.31,?,161.2,?,?,0.2376,0.2702,0.1765,?,0.06735
20.2,26.83,133.7,?,0.09905,?,?,0.1265,0.1875,?,?,1.892,?,103.6,?,0.04674,0.05904,?,0.0371,0.004286,?,?,160.0,?,0.1278,0.3416,0.3703,0.2152,0.3271,0.07632
12.21,18.02,78.31,?,0.09231,0.07175,0.04392,0.02027,0.1695,?,0.2527,?,?,18.57,?,0.01388,0.02,0.007087,0.01938,0.00196,14.29,?,93.85,624.6,0.1368,0.217,0.2413,0.08829,0.3218,0.0747
21.71,17.25,?,1546.0,?,?,0.1168,0.08465,0.1717,0.05054,1.207,?,7.733,224.1,0.005568,?,0.02096,0.01197,0.01263,0.001803,30.75,?,199.5,?,0.1363,0.1628,?,0.182,?,0.06494
22.01,21.9,147.2,1482.0,0.1063,0.1954,0.2448,0.1501,0.1824,0.0614,1.008,0.6999,7.561,130.2,0.003978,?,0.03576,?,?,0.003796,27.66,25.8,195.0,2227.0,0.1294,?,0.4756,0.2432,0.2741,0.08574
16.35,23.29,?,?,0.09742,0.1497,0.1811,?,0.2175,0.06218,0.4312,1.022,2.972,?,0.005635,0.03917,0.06072,?,?,?,?,31.03,129.3,1165.0,0.1415,0.4665,?,?,0.4824,0.09614
?,13.21,97.65,711.8,0.07963,0.06934,0.03393,0.02657,0.1721,0.05544,0.1783,?,1.338,?,0.005012,0.01485,0.01551,0.009155,0.01647,0.001767,?,?,?,819.1,0.1126,0.1737,0.1362,0.08178,?,?
?,15.1,141.3,1386.0,?,?,0.1932,?,?,0.06183,0.3414,1.309,?,39.06,0.004426,0.02675,?,0.01343,?,0.004367,22.69,21.84,152.1,1535.0,0.1192,?,0.4024,0.1966,0.273,0.08666
20.64,17.35,?,?,0.09446,0.1076,?,?,0.1571,0.05478,0.6137,?,4.119,?,0.006211,?,?,?,0.01276,0.001711,?,23.17,166.8,?,0.1562,0.3055,0.4159,?,0.2689,0.07055
13.69,?,87.84,579.1,0.08302,?,0.02556,0.02031,0.1872,0.05669,0.1705,0.5066,?,?,0.00423,0.01587,?,0.006335,0.01943,0.002177,?,20.21,99.16,670.6,0.1105,0.2096,0.1346,?,0.3323,0.07701
16.17,16.07,?,788.5,?,0.1438,?,?,?,0.06572,?,0.489,1.349,14.91,0.00451,0.01812,0.01951,?,0.01934,?,?,19.14,?,861.5,0.1235,?,?,?,0.3153,0.0896
10.57,20.22,70.15,?,0.09073,0.166,0.228,?,?,0.0845,0.1115,?,?,7.228,0.008499,0.07643,0.1535,0.02919,0.01617,0.0122,10.85,22.82,76.51,351.9,?,0.3619,?,?,0.2597,0.12
13.46,?,85.89,?,0.07517,0.04726,0.01271,0.01117,?,0.05763,0.1689,?,?,?,?,?,0.007508,?,0.01442,0.001684,14.69,?,97.11,680.6,0.1108,0.1457,0.07934,0.05781,0.2694,0.07061
13.66,15.15,?,580.6,0.08268,0.07548,0.04249,0.02471,?,0.05897,?,0.5417,1.101,?,0.005212,?,0.02443,0.008356,0.01818,0.004868,14.54,?,97.96,657.0,0.1275,?,?,0.1054,?,?
?,18.83,?,?,?,?,?,0.06367,0.2196,?,0.2114,?,1.719,?,?,0.04549,0.04588,0.01339,0.01738,0.004435,13.24,32.82,91.76,508.1,0.2184,0.9379,0.8402,0.2524,0.4154,?
11.27,12.96,?,386.3,0.1237,0.1111,?,?,?,?,0.2562,0.9858,?,?,?,0.01777,0.02101,0.01164,0.02108,0.003721,12.84,20.53,84.93,476.1,0.161,0.2429,0.2247,0.1318,?,0.09215
?,14.93,70.67,372.7,0.07987,0.07079,0.03546,?,?,0.06246,0.1642,?,?,11.68,0.005296,0.01903,?,?,?,?,?,20.83,?,?,0.1095,0.1982,?,0.06754,0.3202,0.07287
12.05,22.72,78.75,447.8,?,0.1073,?,?,?,?,?,1.434,1.778,9.549,0.005042,?,?,0.01667,0.0247,?,12.57,28.71,87.36,488.4,0.08799,0.3214,?,?,0.2191,0.09349
12.39,17.48,?,462.9,?,?,?,0.0288,0.1779,?,0.2608,0.873,2.117,19.2,?,0.03705,0.04757,0.01051,0.01838,?,14.18,23.13,?,600.5,0.1427,0.3593,0.3206,0.09804,?,0.1118
?,13.72,?,541.8,0.08363,?,0.05077,0.02864,0.1617,0.05594,0.1833,0.5308,1.592,15.26,0.004271,0.02073,0.02828,0.008468,0.01461,0.002613,?,17.37,96.59,623.7,0.1166,?,0.2866,0.09173,0.2736,0.0732
14.6,23.29,?,664.7,?,?,?,0.05271,0.1627,0.05416,0.4157,1.627,2.914,33.01,?,0.01742,0.03389,0.01576,0.0174,0.002871,15.79,31.71,102.2,?,0.1312,?,?,?,?,0.06836
?,14.09,78.78,462.0,?,0.07823,?,0.02534,0.1646,?,0.2666,0.8309,2.097,?,0.004405,?,0.04344,?,0.01921,0.004622,13.13,19.29,87.65,529.9,0.1026,0.2431,?,0.0914,0.2677,0.08824
13.88,16.16,88.37,596.6,0.07026,0.04831,0.02045,0.008507,?,?,0.2541,?,1.709,23.12,0.003728,0.01415,0.01988,?,?,0.00197,?,19.97,99.66,745.3,0.08484,0.1233,0.1091,0.04537,0.2542,0.06623
11.27,15.5,73.38,392.0,?,0.1114,0.1007,?,0.181,0.07252,0.3305,1.067,2.569,22.97,0.01038,0.06669,0.09472,0.02047,0.01219,0.01233,12.04,18.93,?,450.0,0.1102,0.2809,?,?,0.2157,0.1043
19.55,23.21,128.9,1174.0,0.101,?,0.1856,?,0.1989,0.05884,?,2.836,5.383,70.1,?,0.04097,?,0.03441,?,?,20.82,30.44,142.0,1313.0,?,0.2414,0.3829,0.1825,?,0.07602
10.26,12.22,65.75,?,?,0.07542,0.01923,0.01968,0.18,0.06569,?,0.5477,1.348,?,0.005682,0.01365,0.008496,0.006929,0.01938,0.002371,?,15.65,73.23,394.5,0.1343,0.165,?,0.06696,0.2937,?
?,16.84,?,234.3,0.1039,0.07428,0.0,0.0,0.1985,0.07098,0.5169,2.079,3.167,?,0.01582,0.01966,0.0,0.0,0.01865,?,10.17,22.8,64.01,?,0.146,?,?,?,?,?
15.49,19.97,102.4,744.7,0.116,?,0.1891,0.09113,0.1929,0.06744,0.647,1.331,4.675,66.91,?,0.02928,0.04972,0.01639,0.01852,0.004232,?,29.41,142.1,?,?,0.3913,0.5553,0.2121,?,0.1019
21.61,22.28,144.4,1407.0,?,?,0.281,0.1562,?,0.06606,?,?,4.158,?,?,0.03726,0.04718,0.01288,0.02045,0.004028,?,?,?,2081.0,0.1502,0.5717,0.7053,?,0.3828,0.1007
12.1,?,78.07,?,0.1029,0.09758,0.04783,?,?,?,0.2841,1.652,?,22.22,0.008146,0.01631,0.01843,?,0.02015,?,13.56,25.8,88.33,559.5,0.1432,0.1773,?,?,0.3049,?
14.06,17.18,89.75,609.1,?,?,0.02681,0.03251,0.1641,0.05764,?,1.685,?,12.67,?,?,0.01132,0.009155,0.01719,0.001444,14.92,25.34,96.42,684.5,0.1066,0.1231,?,?,?,?
?,18.89,88.1,558.1,?,0.1147,0.0858,0.05381,0.1806,0.06079,?,1.332,1.513,?,0.005442,0.01957,?,0.01367,0.01315,0.002464,?,27.2,97.33,675.2,0.1428,?,?,0.1453,0.2666,0.07686
12.8,?,83.05,508.3,?,0.08895,0.0739,0.04083,?,0.0575,?,1.265,2.668,30.57,0.005421,0.03477,0.04545,0.01384,0.01869,?,13.74,21.06,?,591.0,0.09534,0.1812,0.1901,?,?,0.07053
?,14.83,70.31,?,0.07741,?,0.02712,?,0.1535,0.06214,0.1855,0.6881,1.263,?,0.004259,0.01469,0.0194,0.004168,0.01191,0.003537,12.68,?,80.79,?,0.112,0.1879,?,0.05556,0.259,0.09158
11.8,17.26,75.26,431.9,0.09087,0.06232,0.02853,0.01638,0.1847,?,0.3438,?,2.225,25.06,?,?,0.02079,0.005398,0.01477,0.003071,?,?,?,562.0,0.1244,0.1726,0.1449,0.05356,0.2779,0.08121
17.91,21.02,?,994.0,0.123,0.2576,0.3189,0.1198,0.2113,0.07115,0.403,0.7747,?,?,?,?,?,0.01051,0.01591,0.005099,20.8,?,?,1304.0,0.1873,0.5917,0.9034,0.1964,?,0.1198
?,?,76.14,442.7,?,?,0.02606,0.01796,?,0.05541,0.2522,1.045,1.649,18.95,0.006175,0.01204,?,?,0.01096,0.001857,13.8,20.14,87.64,589.5,?,?,0.1514,?,0.246,0.07262
12.96,18.29,84.18,?,?,?,?,0.01883,0.1874,0.05899,0.2357,1.299,2.397,?,0.003629,?,0.03452,0.01065,0.02632,0.003705,14.13,24.61,?,?,0.09329,0.2318,0.1604,?,?,?
12.94,?,?,?,?,?,0.03296,0.0239,0.1735,0.062,0.1458,0.905,0.9975,11.36,0.002887,0.01285,0.01613,0.007308,0.0187,?,?,?,?,?,0.1172,0.1958,0.181,0.08388,0.3297,0.07834
12.34,14.95,78.29,?,?,0.04571,0.02109,0.02054,0.1571,?,0.3833,?,2.602,30.15,?,?,0.01307,0.0103,?,0.001432,13.18,16.85,84.11,533.1,0.1048,?,0.04921,0.04793,0.2298,0.05974
10.94,18.59,70.39,?,0.1004,?,?,?,?,0.06615,0.3796,1.743,3.018,25.78,0.009519,?,0.0199,?,?,?,12.4,25.58,82.76,472.4,0.1363,0.1644,?,0.07887,?,0.07732
?,?,104.3,?,0.09495,0.08501,0.055,0.04528,0.1735,?,0.2387,0.6372,1.729,21.83,0.003958,0.01246,0.01831,?,?,0.001621,?,19.58,115.9,?,0.1206,?,0.231,?,0.2778,?
12.85,?,82.63,514.5,0.07551,0.08316,0.06126,0.01867,0.158,0.06114,0.4993,1.798,2.552,41.24,0.006011,0.0448,0.05175,?,0.02669,0.007731,?,27.01,91.63,645.8,0.09402,0.1936,0.1838,0.05601,?,0.08151
?,?,117.8,991.7,0.1036,0.1304,0.1201,0.08824,?,0.06069,?,0.8733,?,49.81,0.007231,0.02772,0.02509,?,0.01414,0.003336,21.08,25.41,138.1,?,0.1482,0.3735,0.3301,?,0.306,?
12.27,?,78.41,466.1,?,?,0.03211,0.02653,0.1966,0.05597,0.3342,1.781,2.079,25.79,?,0.0231,0.02059,?,0.02578,?,14.1,28.88,?,610.2,?,0.1795,0.1377,0.09532,0.3455,?
?,17.57,?,?,?,0.05313,0.02783,?,0.1601,?,0.1916,1.555,1.359,13.66,?,?,0.01163,0.005872,0.01341,?,13.05,?,?,521.3,?,0.1622,0.1811,0.08698,0.2973,0.07745
11.04,16.83,70.92,373.2,?,0.07804,0.03046,0.0248,?,0.0634,0.1967,1.387,1.342,13.54,0.005158,0.009355,0.01056,0.007483,?,0.002198,12.41,26.44,?,471.4,0.1369,0.1482,0.1067,0.07431,?,?
?,?,59.75,268.8,0.07969,0.06053,0.03735,0.005128,0.1274,0.06724,0.1186,1.182,1.174,?,?,?,0.03735,0.005128,?,0.004583,9.965,27.99,66.61,?,0.1086,0.1887,?,0.02564,0.2376,?
14.99,22.11,97.53,?,0.08515,0.1025,0.06859,0.03876,?,?,0.3186,1.336,?,28.51,0.004449,0.02808,?,?,0.01906,0.004015,16.76,31.55,110.2,867.1,?,?,0.3114,0.1308,0.3163,?
15.13,29.81,?,719.5,0.0832,0.04605,?,0.02739,0.1852,?,0.4681,?,3.043,45.38,0.006831,0.01427,0.02489,0.009087,0.03151,0.00175,17.26,?,110.1,931.4,0.1148,0.09866,0.1547,0.06575,?,0.06165
?,21.17,76.39,433.8,?,0.0812,0.02555,0.02179,?,0.0629,?,1.203,?,19.53,0.009895,0.03053,0.0163,0.009276,0.02258,0.002272,13.05,27.21,85.09,522.9,0.1426,?,0.1164,0.08263,0.3075,0.07351
9.405,?,59.6,271.2,?,?,0.02047,0.01257,0.2025,?,0.4302,2.878,2.759,?,0.01474,0.01674,0.01367,?,?,?,10.85,?,?,359.4,0.1526,?,0.06141,?,?,0.08304
15.5,21.08,102.9,803.1,?,?,0.1522,0.08481,0.2085,0.06864,1.37,1.213,?,176.5,0.008198,0.03889,?,?,0.02018,?,23.17,27.65,157.1,?,0.1517,0.4002,0.4211,?,0.3003,?
12.7,12.17,?,495.0,0.08785,0.05794,0.0236,0.02402,0.1583,0.06275,0.2253,0.6457,?,17.37,0.006131,0.01263,?,0.008231,?,0.004414,13.65,16.92,88.12,566.9,0.1314,?,0.09385,0.08224,?,0.09464
?,?,70.95,380.3,?,0.05978,0.008955,0.01076,0.1615,?,0.2865,1.678,?,?,?,0.009442,0.006972,0.006159,0.02694,?,?,28.92,79.26,458.0,?,0.1108,0.03582,0.04306,0.2976,0.07123
?,?,74.2,?,0.08546,0.07722,0.05485,0.01428,?,0.06267,0.2864,?,?,?,0.007278,0.02047,0.04447,0.008799,?,0.003339,13.07,26.98,86.43,520.5,0.1249,0.1937,0.256,0.06664,?,?
14.69,13.98,98.22,656.1,0.1031,0.1836,?,0.063,0.2086,0.07406,?,1.511,4.795,?,?,0.05244,0.05278,?,0.02653,0.005444,16.46,?,?,?,0.1312,?,?,?,0.2827,0.09208
11.61,?,?,?,0.1088,?,0.07097,0.04497,0.1886,0.0632,0.2456,0.7339,?,15.89,0.005884,0.02005,0.02631,0.01304,?,0.001982,12.64,?,81.93,?,0.1415,?,?,?,0.2787,0.07427
13.66,19.13,89.46,?,0.09057,?,0.09657,0.04812,0.1848,0.06181,?,0.895,1.804,?,0.00398,0.02809,?,0.01274,?,0.003956,?,25.5,101.4,?,?,?,0.366,0.1407,0.2744,0.08839
9.742,19.12,61.93,289.7,?,0.08333,0.008934,0.01967,0.2538,?,?,?,4.607,43.52,0.01307,0.01885,0.006021,?,?,0.004225,11.21,23.17,71.79,380.9,?,0.1352,0.02085,?,?,?
10.03,21.28,?,307.3,0.08117,?,?,?,0.163,0.06439,?,1.341,1.184,11.6,0.005724,0.005697,0.002074,0.003527,0.01445,?,11.11,28.94,?,376.3,?,0.07094,0.01235,0.02579,0.2349,0.08061
?,14.98,?,333.6,?,0.1013,0.06335,0.02218,0.1925,0.06915,?,1.127,2.564,20.77,0.007364,?,0.05263,0.01264,0.02161,?,12.13,?,81.41,?,0.1327,0.2996,?,0.0931,?,0.09646
10.8,21.98,68.79,?,0.08801,0.05743,?,0.01404,0.2016,?,0.3077,1.621,2.24,20.2,0.006543,?,?,0.01045,?,0.00269,12.76,32.04,83.69,?,?,?,0.1927,0.07485,?,0.07662
11.13,?,70.47,381.1,0.08151,?,0.01369,0.0137,0.1511,0.06148,0.1415,0.9671,?,?,0.005883,0.006263,0.009398,?,?,0.002377,11.68,20.29,74.35,421.1,0.103,0.06219,0.0458,0.04044,0.2383,0.07083
12.72,?,80.98,501.3,0.07896,0.04522,0.01402,?,0.1459,?,?,0.8836,2.109,?,0.007337,0.01174,0.005383,0.005623,0.0194,0.00118,13.82,20.96,88.87,?,0.1068,0.09605,0.03469,0.03612,0.2165,?
?,22.53,102.1,?,0.09947,0.2225,0.2733,0.09711,0.2041,0.06898,0.253,?,?,24.19,?,0.06213,?,0.02234,?,0.005784,?,27.57,125.4,832.7,0.1419,0.709,?,0.2475,0.2866,0.1155
12.4,17.68,?,467.8,0.1054,0.1316,0.07741,0.02799,?,?,?,?,?,15.43,?,?,?,0.01167,?,0.006005,12.88,?,?,515.8,0.145,0.2629,0.2403,0.0737,0.2556,?
?,19.54,133.8,1250.0,?,?,0.2133,0.1259,0.1724,0.06053,0.4331,?,3.008,?,0.009087,0.02715,?,0.0191,0.02451,0.004005,?,25.07,146.0,?,?,0.2942,0.5308,?,0.3032,0.08075
18.82,?,?,?,0.1018,0.1389,0.1594,0.08744,?,?,0.8191,?,4.493,?,?,?,0.05321,0.01834,0.02383,?,?,30.93,?,?,?,0.3463,0.3912,0.1708,0.3007,0.08314
14.86,16.94,94.89,673.7,0.08924,0.07074,0.03346,?,0.1573,0.05703,0.3028,?,1.612,23.92,0.005756,0.01665,0.01461,0.008281,?,?,16.31,20.54,102.3,777.5,?,0.155,0.122,0.07971,0.2525,?
13.98,?,91.12,599.5,0.106,0.1133,0.1126,0.06463,?,?,0.2208,0.9533,1.602,?,0.005314,0.01791,?,?,0.01223,?,17.04,30.8,113.9,869.3,0.1613,0.3568,0.4069,0.1827,0.3179,0.1055
12.87,19.54,82.67,509.2,0.09136,0.07883,?,0.0209,?,?,0.3665,?,2.597,?,0.00591,?,?,0.006502,0.02223,0.002378,14.45,24.38,95.14,?,0.1214,?,0.07127,?,0.3313,0.07735
14.04,?,89.78,611.2,0.08458,0.05895,0.03534,0.02944,0.1714,?,?,?,2.644,32.74,0.007976,0.01295,?,?,0.02005,0.00283,15.66,21.58,101.2,750.0,?,?,0.1117,0.07453,0.2725,0.07234
?,19.6,88.68,592.6,?,?,?,0.02293,?,?,0.3419,1.678,?,29.63,?,0.01095,0.005812,0.007039,0.02014,0.002326,15.63,?,100.9,749.1,0.1118,0.1141,0.04753,?,?,0.06911
14.02,15.66,89.59,606.5,0.07966,0.05581,0.02087,0.02652,?,0.05586,0.2142,?,?,19.25,?,0.009238,0.009213,0.01076,0.01171,0.002104,14.91,?,?,688.9,0.1034,?,0.0626,?,0.2136,?
10.97,17.2,71.73,371.5,0.08915,0.1113,0.09457,0.03613,0.1489,0.0664,?,1.376,2.806,18.15,0.008565,0.04638,0.0643,0.01768,0.01516,0.004976,12.36,26.87,?,?,0.1391,?,0.4779,0.1555,?,0.09532
?,25.42,112.4,928.8,?,0.1109,0.1204,0.05736,0.1467,?,?,1.679,3.283,?,?,0.04308,0.04942,0.01742,0.01594,0.003739,20.38,35.46,132.8,1284.0,?,0.4122,?,0.1739,?,0.07944
?,15.79,88.37,585.9,0.08817,?,?,0.009937,?,?,0.3563,?,2.235,?,0.006432,0.01156,0.007741,0.005657,0.01227,0.002564,15.27,17.5,97.9,706.6,0.1072,?,0.03517,?,0.1859,0.0681
?,?,?,?,0.08142,0.04462,?,0.01111,0.2372,0.05768,?,?,1.277,?,0.01072,0.01331,0.01993,0.01111,?,0.004492,?,23.31,?,?,0.09794,?,0.03986,0.02222,0.2699,?
?,16.85,117.5,?,?,?,0.109,?,0.172,0.0578,0.2986,?,?,35.77,0.004117,?,0.02975,0.009753,0.01295,?,?,22.02,?,1292.0,0.1263,0.2666,0.429,?,0.2842,?
11.99,24.89,?,441.3,0.103,0.09218,0.05441,0.04274,0.182,0.0685,0.2623,1.204,1.865,19.39,0.00832,?,0.02334,?,0.02094,?,?,30.36,84.48,513.9,0.1311,?,0.1609,?,?,0.08251
?,?,?,981.6,?,?,0.1698,0.08293,?,0.05916,0.3897,1.077,?,43.95,0.004714,?,0.03697,?,0.01237,0.002556,?,38.54,?,1437.0,?,?,0.6399,?,?,?
14.8,17.66,95.88,674.8,0.09179,0.0889,?,0.0226,?,0.05886,0.2204,0.6221,?,19.75,?,0.01171,?,0.006897,0.02254,0.001971,16.43,22.74,105.9,829.5,?,0.1881,?,0.08308,0.36,0.07285
?,19.34,?,659.7,0.08388,0.078,?,0.02925,0.1473,0.05746,0.2535,1.354,1.994,?,0.004147,0.02048,?,?,0.01394,0.002327,?,28.39,108.1,830.5,0.1089,0.2649,?,0.09594,0.2471,0.07463
21.1,20.52,138.1,1384.0,?,?,0.1572,0.1155,0.1554,0.05661,0.6643,1.361,4.542,81.89,0.005467,?,0.03185,?,0.01029,?,25.68,32.07,?,2022.0,0.1368,0.3101,0.4399,?,?,0.07425
11.87,21.54,76.83,?,0.06613,?,0.08777,0.02386,0.1349,0.06612,0.256,?,1.955,?,?,0.06063,0.06663,?,?,?,12.79,?,83.51,507.2,?,?,0.3218,0.0875,0.2305,0.09952
19.59,25.0,?,1191.0,0.1032,0.09871,0.1655,0.09063,0.1663,0.05391,?,?,2.916,56.18,?,0.01929,?,0.01499,?,?,21.44,?,139.8,?,0.1528,0.1845,0.3977,0.1466,0.2293,0.06091
12.0,28.23,76.77,442.5,0.08437,0.0645,?,0.01945,0.1615,?,0.1912,?,1.516,?,0.007334,0.02589,0.02941,0.009166,0.01745,0.004302,13.09,37.88,?,?,0.1208,0.1856,0.1811,0.07116,0.2447,0.08194
?,?,93.86,644.2,0.1099,?,0.06895,0.06495,0.165,0.06121,0.306,0.7213,2.143,25.7,0.006133,?,?,0.01136,?,0.003563,?,16.93,103.1,749.9,0.1347,0.1478,0.1373,0.1069,0.2606,?
12.62,17.15,?,492.9,0.08583,0.0543,0.02966,?,?,0.05826,?,?,1.116,13.32,?,0.008539,0.01256,?,0.01608,0.001638,14.34,?,?,633.5,?,0.1517,?,0.09851,0.327,0.0733
13.38,30.72,86.34,?,0.09245,0.07426,0.02819,0.03264,?,0.06016,0.3408,?,2.287,28.93,?,0.01246,?,?,0.01564,0.002985,15.05,41.61,96.69,705.6,0.1172,?,?,0.07763,0.2196,0.07675
?,29.29,74.87,?,?,?,0.0716,?,0.1799,?,0.3135,2.426,2.15,?,?,0.02418,0.04275,0.009215,0.02475,0.002128,13.12,38.81,?,527.8,0.1406,0.2031,?,?,0.2884,0.0722
?,25.25,?,537.9,0.08791,?,?,0.02068,?,0.05584,0.2084,1.35,?,17.58,?,0.008082,0.0151,0.006451,?,?,14.35,34.23,91.29,632.9,0.1289,0.1063,?,0.06005,0.2444,?
13.0,?,?,520.2,?,0.05073,?,0.01762,?,0.05449,0.2621,1.232,?,21.19,0.006054,?,?,0.006336,0.01215,?,?,?,91.06,628.5,0.1218,?,0.04462,0.05921,0.2306,0.06291
